group,scores,logfoldchanges,pvals,pvals_adj,gene_name,mean,std,median,count,sum,nonzero,perc_expressing,is_TF,is_neuropeptide
C6,3.603975,2.1873488,0.00031338725329710447,0.0022909814958067204,9130410C08Rik,0.5288302302360535,1.5976659059524536,0.0,874.0,462.1976318359375,87,0.09954233409610984,False,False
C6,19.154922,2.182081,8.805757052013352e-82,1.5990744327786566e-79,C130073E24Rik,5.879164218902588,2.0545549392700195,6.471260070800781,874.0,5138.3896484375,790,0.9038901601830663,False,False
C6,2.8389325,2.1697123,0.0045264721004177845,0.024295007675405798,Gm47710,0.4018692970275879,1.3907952308654785,0.0,874.0,351.2337646484375,68,0.07780320366132723,False,False
C6,18.25822,2.1445882,1.779998710864998e-74,2.703440466319809e-72,Gabrg1,4.2132978439331055,2.7137999534606934,5.444174289703369,874.0,3682.422119140625,626,0.7162471395881007,False,False
C6,23.650837,2.1347547,1.1571501096062247e-123,4.99968650805724e-121,Epb41l4b,4.90303373336792,2.327483654022217,5.766766548156738,874.0,4285.25146484375,721,0.8249427917620137,False,False
C6,18.736895,2.1340623,2.4766319847378257e-78,4.1653958078879135e-76,Tmcc3,5.0548248291015625,2.6040992736816406,6.074256896972656,874.0,4417.9169921875,701,0.8020594965675057,False,False
C6,3.0700407,2.0893002,0.0021402958330150952,0.012652940215937316,Gm47557,0.4506988227367401,1.4673411846160889,0.0,874.0,393.9107666015625,76,0.08695652173913043,False,False
C6,6.8437324,2.0638506,7.715607480331974e-12,1.644159213070742e-10,Myo5b,1.1726903915405273,2.2667412757873535,0.0,874.0,1024.931396484375,187,0.2139588100686499,False,False
C6,11.53096,2.061585,9.211059284870624e-31,5.187171813008041e-29,Fam189a2,2.1284286975860596,2.6662039756774902,0.0,874.0,1860.2467041015625,344,0.39359267734553777,False,False
C6,4.6361556,2.049777,3.549487807051239e-06,3.879204729380901e-05,Ntsr2,0.7091401815414429,1.804089903831482,0.0,874.0,619.7885131835938,118,0.13501144164759726,False,False
C6,11.984759,2.0417857,4.270838557854269e-33,2.5789690183091075e-31,Cald1,2.3133344650268555,2.720592975616455,0.0,874.0,2021.854248046875,371,0.4244851258581236,False,False
C6,6.9265265,2.0263207,4.312996875574904e-12,9.396271721459465e-11,Sytl5,1.1451843976974487,2.193891763687134,0.0,874.0,1000.89111328125,189,0.21624713958810068,False,False
C6,15.544071,1.9890857,1.745340765459313e-54,1.7565558065225056e-52,Trpc5,4.0466389656066895,2.832422971725464,5.452736854553223,874.0,3536.762451171875,594,0.6796338672768879,False,False
C6,7.9446545,1.9638617,1.947327988625743e-15,5.422226599440125e-14,Gm15810,1.3574185371398926,2.318927526473999,0.0,874.0,1186.3837890625,225,0.2574370709382151,False,False
C6,8.516072,1.9416169,1.6505539256155588e-17,5.176831211004493e-16,Nkx2-1,1.4928489923477173,2.386615514755249,0.0,874.0,1304.75,248,0.2837528604118993,True,False
C6,15.814981,1.9384629,2.4528103283584194e-56,2.561142784527583e-54,Sgcd,5.562058448791504,2.5488498210906982,6.480759620666504,874.0,4861.2392578125,734,0.8398169336384439,False,False
C6,6.3572817,1.93834,2.053550652155929e-10,3.851944561603861e-09,Trhr,1.1147451400756836,2.2118947505950928,0.0,874.0,974.2872924804688,179,0.2048054919908467,False,False
C6,10.205087,1.9382501,1.8815218971708473e-24,8.257607485656994e-23,Hlf,1.9313104152679443,2.59814715385437,0.0,874.0,1687.96533203125,314,0.35926773455377575,True,False
C6,3.9942758,1.9335724,6.489230539358347e-05,0.0005553965755338804,Crocc2,0.6023064255714417,1.6461873054504395,0.0,874.0,526.4158325195312,104,0.11899313501144165,False,False
C6,13.2880745,1.9274236,2.7147581739517843e-40,1.9834355638259977e-38,C2cd2,2.7424814701080322,2.8554391860961914,0.0,874.0,2396.9287109375,426,0.4874141876430206,False,False
C6,10.754411,1.922663,5.6493662622986604e-27,2.7705111258944117e-25,Cpq,2.2420263290405273,2.7580785751342773,0.0,874.0,1959.531005859375,352,0.40274599542334094,False,False
C6,2.6744964,1.9187393,0.007484155630862288,0.03730169851022453,Ston1,0.39733460545539856,1.3740098476409912,0.0,874.0,347.27044677734375,68,0.07780320366132723,False,False
C6,2.610478,1.9171126,0.009041581667263609,0.04355671599031642,Pak4,0.3950067460536957,1.376092791557312,0.0,874.0,345.23590087890625,67,0.07665903890160183,False,False
C6,22.33016,1.9071841,1.8825487734097667e-110,6.290222968219833e-108,Tenm3,6.473749160766602,1.7015812397003174,6.8831305503845215,874.0,5658.056640625,827,0.9462242562929062,False,False
C7,21.87464,6.8809657,4.530772688513447e-106,2.3654409077947284e-103,Mbnl3,2.800626277923584,2.8049848079681396,4.347856521606445,687.0,1924.0302734375,348,0.5065502183406113,False,False
C7,16.358,5.6492066,3.814501749667897e-60,6.827958131905535e-58,Ghrh,2.2574312686920166,2.88139271736145,0.0,687.0,1550.855224609375,267,0.388646288209607,False,True
C7,17.11289,5.0699663,1.1894771390506145e-65,2.443303041361344e-63,Gpr179,2.1890625953674316,2.6099889278411865,0.0,687.0,1503.885986328125,287,0.4177583697234352,False,False
C7,8.817284,4.9104686,1.1727014090095592e-18,5.889358178312535e-17,Foxd2os,1.064125895500183,2.087441921234131,0.0,687.0,731.0545043945312,143,0.2081513828238719,False,False
C7,6.0410204,4.687284,1.5314244610474184e-09,3.9605260055571006e-08,Chat,0.7198731303215027,1.773554801940918,0.0,687.0,494.5528259277344,98,0.14264919941775836,False,False
C7,12.264962,4.618764,1.396768060597382e-34,1.3567057208748214e-32,Colec12,1.676262378692627,2.5812525749206543,0.0,687.0,1151.59228515625,207,0.30131004366812225,False,False
C7,25.559656,4.595683,4.2884180373864703e-144,3.980287259885368e-141,Parm1,4.254864692687988,2.6834700107574463,5.468551158905029,687.0,2923.092041015625,499,0.7263464337700145,False,False
C7,20.662376,4.515641,7.555306564635823e-95,3.1555997084962286e-92,Gm45194,3.179105281829834,2.8289947509765625,4.77324104309082,687.0,2184.04541015625,389,0.5662299854439592,False,False
C7,3.3291802,4.4552956,0.0008710200657431414,0.008967856551981563,Slc10a4,0.3821321427822113,1.3157728910446167,0.0,687.0,262.5247802734375,54,0.07860262008733625,False,False
C7,6.09395,4.4470234,1.1015807925635546e-09,2.887616596406138e-08,Dock8,0.7369054555892944,1.7982450723648071,0.0,687.0,506.2540283203125,100,0.14556040756914118,False,False
C7,10.540748,4.4464045,5.605131482546738e-26,3.934582491670063e-24,9130410C08Rik,1.374056339263916,2.3504159450531006,0.0,687.0,943.9766845703125,177,0.2576419213973799,False,False
C7,26.7225,4.4407372,2.578393129295604e-157,3.0768824676260877e-154,Il1rap,4.66497278213501,2.6493406295776367,5.788601875305176,687.0,3204.83642578125,528,0.7685589519650655,False,False
C7,18.769829,4.415519,1.3331393674559522e-78,3.840054315913352e-76,Asb4,2.6949589252471924,2.7450897693634033,0.0,687.0,1851.436767578125,342,0.4978165938864629,False,False
C7,2.9482784,4.3899026,0.0031954903390158046,0.027689829839466138,Adh6b,0.35730525851249695,1.3092670440673828,0.0,687.0,245.46871948242188,48,0.06986899563318777,False,False
C7,21.153652,4.356058,2.553885980031688e-99,1.163643321083529e-96,Esr1,3.497962236404419,2.989741802215576,5.123469829559326,687.0,2403.10009765625,403,0.586608442503639,True,False
C7,5.734292,4.291769,9.79203727498083e-09,2.339260763689415e-07,Bnc2,0.7708340287208557,1.9365265369415283,0.0,687.0,529.56298828125,95,0.13828238719068414,True,False
C7,2.8168836,4.26646,0.004849209620904243,0.03937822200254709,Gm14565,0.32998546957969666,1.2386583089828491,0.0,687.0,226.7000274658203,46,0.06695778748180495,False,False
C7,7.2380977,4.2516794,4.550210082599781e-13,1.5620310228760344e-11,6030498E09Rik,0.9315629601478577,2.032423496246338,0.0,687.0,639.9837646484375,121,0.17612809315866085,False,False
C7,6.322679,4.235304,2.570666795524547e-10,7.16584092278589e-09,5330429C05Rik,0.776768684387207,1.840983271598816,0.0,687.0,533.6400756835938,105,0.15283842794759825,False,False
C7,20.17233,4.2237954,1.7136548045417035e-90,6.409580507733595e-88,St18,3.2344794273376465,2.7697818279266357,4.825674533843994,687.0,2222.08740234375,402,0.5851528384279476,False,False
C7,20.297655,4.2143884,1.348700389923349e-91,5.120974510830171e-89,Dlx6os1,3.167482614517212,2.746929168701172,4.760529518127441,687.0,2176.060546875,397,0.5778748180494906,False,False
C7,5.0106864,4.164164,5.423616998871609e-07,1.045506476859404e-05,Trabd2b,0.6203756332397461,1.6825132369995117,0.0,687.0,426.19805908203125,83,0.12081513828238719,False,False
C7,9.790005,4.135195,1.2428978247500145e-22,7.345995162319662e-21,Best3,1.2515619993209839,2.2247180938720703,0.0,687.0,859.8231201171875,167,0.2430858806404658,False,False
C7,24.422173,4.089438,9.944364995576146e-132,7.551690508761764e-129,Pbx3,4.800558567047119,2.7609364986419678,6.038570880889893,687.0,3297.983642578125,524,0.7627365356622998,True,False
C7,3.7752764,4.078641,0.00015983029590757619,0.0019614824757315666,Slc26a7,0.5137315988540649,1.626293659210205,0.0,687.0,352.93359375,63,0.09170305676855896,False,False
C7,4.208707,4.0232296,2.568363713320055e-05,0.00037190502216060024,Scgn,0.5033729076385498,1.5027137994766235,0.0,687.0,345.81719970703125,70,0.10189228529839883,False,False
C7,22.38881,3.9721942,5.059223223059897e-111,2.8174251993306896e-108,A330015K06Rik,3.980349063873291,2.7626233100891113,5.286826133728027,687.0,2734.499755859375,471,0.6855895196506551,False,False
C7,21.225626,3.954483,5.538364439431413e-100,2.6690656317721385e-97,Rorb,4.637578964233398,2.6384902000427246,5.703330039978027,687.0,3186.0166015625,528,0.7685589519650655,True,False
C7,27.590578,3.910585,1.4435583853709593e-167,2.2609733210872652e-164,Kcnab1,5.504056930541992,2.2636656761169434,6.247863292694092,687.0,3781.287109375,596,0.8675400291120815,False,False
C7,23.803503,3.8299317,3.0720904372283243e-125,2.0259627988668898e-122,Utrn,4.7281341552734375,2.6347711086273193,5.765636444091797,687.0,3248.22802734375,533,0.7758369723435226,False,False
C7,5.6947193,3.7007642,1.2357513968642534e-08,2.9187492936303665e-07,Gm12830,0.7218509316444397,1.7801629304885864,0.0,687.0,495.9115905761719,98,0.14264919941775836,False,False
C7,17.081892,3.695748,2.024482807004095e-65,4.091414447058276e-63,Lepr,3.0806353092193604,3.029933214187622,4.57686710357666,687.0,2116.396484375,356,0.5181950509461426,False,False
C7,17.712732,3.6659586,3.344340723202211e-70,7.619016229404309e-68,Prox1,2.804142713546753,2.6678454875946045,4.447291374206543,687.0,1926.446044921875,365,0.5312954876273653,True,False
C7,12.015057,3.6601293,2.9616580398828186e-33,2.759076226002358e-31,Greb1,1.6955292224884033,2.4854376316070557,0.0,687.0,1164.82861328125,221,0.32168850072780203,False,False
C7,17.978788,3.613246,2.856655802140363e-72,7.304876979758929e-70,Ecel1,3.0410330295562744,2.808718681335449,4.710392951965332,687.0,2089.189697265625,376,0.5473071324599709,False,False
C7,11.008098,3.604038,3.492995971685956e-28,2.685106719338959e-26,Lnx2,1.4882234334945679,2.3371825218200684,0.0,687.0,1022.4094848632812,200,0.29112081513828236,False,False
C7,22.992481,3.5738604,5.5428634033971726e-117,3.307241830693646e-114,Ghr,5.455954551696777,2.6085054874420166,6.384518146514893,687.0,3748.24072265625,571,0.8311499272197962,False,False
C7,17.660086,3.555501,8.511136647814624e-70,1.9215232828309412e-67,Spag16,3.2566120624542236,2.869323492050171,4.812271595001221,687.0,2237.29248046875,393,0.5720524017467249,False,False
C7,4.952457,3.5524313,7.328220726277726e-07,1.3870484244752252e-05,Glp1r,0.6401255130767822,1.7023571729660034,0.0,687.0,439.7662353515625,86,0.12518195050946143,False,False
C7,18.797865,3.5216537,7.861741694396827e-79,2.2908749635067966e-76,Stk32a,3.367565631866455,2.832284927368164,5.004793167114258,687.0,2313.517578125,408,0.5938864628820961,False,False
C7,17.822868,3.4123497,4.696593577905007e-71,1.1209203339266618e-68,Ikzf2,3.0378973484039307,2.838853120803833,4.655236721038818,687.0,2087.035400390625,372,0.5414847161572053,True,False
C7,11.054667,3.3988698,2.0810582360603433e-28,1.6246516945692277e-26,Prox1os,1.546217918395996,2.365504264831543,0.0,687.0,1062.251708984375,208,0.3027656477438137,False,False
C7,14.02772,3.3918421,1.054881889665669e-44,1.3626463997433849e-42,Gal,2.34651780128479,2.8218634128570557,0.0,687.0,1612.0577392578125,286,0.4163027656477438,False,True
C7,17.966719,3.385967,3.5511093929077714e-72,8.899080138626876e-70,Isl1,3.157616138458252,2.6820106506347656,4.750249862670898,687.0,2169.2822265625,404,0.5880640465793304,True,False
C7,6.0577188,3.2733212,1.38065710932344e-09,3.58913559747359e-08,Gm29374,0.7931129336357117,1.835791826248169,0.0,687.0,544.8685913085938,109,0.1586608442503639,False,False
C7,9.89081,3.2593758,4.563215789732342e-23,2.735746117002213e-21,Unc5b,1.3791388273239136,2.2728474140167236,0.0,687.0,947.4683837890625,187,0.27219796215429404,False,False
C7,19.585262,3.2485023,2.0653969295213053e-85,6.994438791054583e-83,Sox5,5.0726189613342285,2.596558094024658,6.128664493560791,687.0,3484.88916015625,552,0.8034934497816594,True,False
C7,32.012474,3.1743884,7.311510877579735e-225,2.6175208941735454e-221,Nrxn3,8.770639419555664,0.33108845353126526,8.791555404663086,687.0,6025.42919921875,687,1.0,False,False
C7,13.379586,3.172617,7.958949997710189e-41,9.149141602872354e-39,Foxo1,2.1871283054351807,2.6926093101501465,0.0,687.0,1502.55712890625,277,0.4032023289665211,True,False
C7,8.725382,3.1116648,2.6528316135406652e-18,1.306089592049687e-16,Gm20319,1.264711618423462,2.2524333000183105,0.0,687.0,868.8568725585938,167,0.2430858806404658,False,False
C7,15.295984,3.017677,8.132141718264194e-53,1.2817073676710737e-50,Fbxl7,3.062699794769287,2.9984138011932373,4.672719955444336,687.0,2104.07470703125,357,0.519650655021834,False,False
C7,20.631535,2.9958906,1.4303902424628423e-94,5.8763245042817756e-92,Nkain3,5.786839962005615,2.192582607269287,6.480216979980469,687.0,3975.55908203125,611,0.8893740902474527,False,False
C7,5.9853787,2.9827087,2.158870928475015e-09,5.4890889243585155e-08,Th,0.819864809513092,1.8693844079971313,0.0,687.0,563.2471313476562,112,0.16302765647743814,False,False
C7,8.330304,2.9287012,8.063466905451712e-17,3.6343611627809334e-15,Ebf1,1.9118305444717407,3.2099897861480713,0.0,687.0,1313.4276123046875,183,0.2663755458515284,True,False
C7,6.8239727,2.910966,8.855662232214942e-12,2.784477986691423e-10,D630024D03Rik,0.9579364061355591,1.9860787391662598,0.0,687.0,658.102294921875,131,0.19068413391557495,False,False
C7,3.1616333,2.898858,0.0015688701342089126,0.01503475547352786,Moxd1,0.4304136037826538,1.4241660833358765,0.0,687.0,295.69415283203125,58,0.08442503639010189,False,False
C7,16.189953,2.8953862,5.937383018173688e-59,1.0261435754167766e-56,Galnt14,3.250241756439209,2.7588610649108887,4.846378326416016,687.0,2232.916015625,405,0.5895196506550219,False,False
C7,4.5349407,2.8749652,5.76196142178022e-06,9.406824314645753e-05,Gm29114,0.6129606366157532,1.639997959136963,0.0,687.0,421.10394287109375,85,0.12372634643377002,False,False
C7,20.600563,2.843985,2.7126982342691286e-94,1.096455125012651e-91,Fstl4,5.215019226074219,2.5294063091278076,6.22286319732666,687.0,3582.71826171875,564,0.8209606986899564,False,False
C7,19.085117,2.8179243,3.3572027417813143e-81,1.0649557051777182e-78,Arhgef28,3.9250001907348633,2.677767515182495,5.278542518615723,687.0,2696.47509765625,475,0.6914119359534207,False,False
C7,8.619793,2.8017807,6.707513912999752e-18,3.2512630301697057e-16,Cngb1,1.2584329843521118,2.181608200073242,0.0,687.0,864.54345703125,173,0.25181950509461426,False,False
C7,2.9964912,2.788231,0.0027310608934181368,0.024319394721996086,Clic5,0.41591671109199524,1.4045228958129883,0.0,687.0,285.7347717285156,56,0.08151382823871907,False,False
C7,5.758239,2.7530203,8.499602738332546e-09,2.046109938737883e-07,Col6a1,0.8329850435256958,1.9008195400238037,0.0,687.0,572.2607421875,112,0.16302765647743814,False,False
C7,3.4311023,2.719889,0.0006011339541884225,0.006493283143087012,Antxr2,0.478814035654068,1.4922544956207275,0.0,687.0,328.94525146484375,65,0.09461426491994178,False,False
C7,4.814506,2.7067785,1.4756442420999224e-06,2.658493508772398e-05,Syndig1l,0.6728125214576721,1.7108522653579712,0.0,687.0,462.2221984863281,93,0.13537117903930132,False,False
C7,24.771729,2.7034712,1.8086722743019957e-135,1.4164164748127504e-132,Prkca,5.654523849487305,2.0661532878875732,6.28324031829834,687.0,3884.657958984375,613,0.8922852983988355,False,False
C7,17.01832,2.6939383,6.006933494456058e-65,1.194712328341816e-62,Rbms1,4.076393127441406,2.799722909927368,5.323306560516357,687.0,2800.48193359375,476,0.6928675400291121,False,False
C7,9.316366,2.6933317,1.203925715481906e-20,6.544550635569754e-19,Abca1,1.4686579704284668,2.3424062728881836,0.0,687.0,1008.968017578125,196,0.2852983988355167,False,False
C7,7.9284167,2.6733155,2.2195741854727753e-15,8.98586899643744e-14,Mylk,1.2579565048217773,2.266218900680542,0.0,687.0,864.2161254882812,164,0.23871906841339155,False,False
C7,4.3520155,2.626379,1.348917125880741e-05,0.0002054946089639597,2310014F06Rik,0.6221085786819458,1.6665951013565063,0.0,687.0,427.38861083984375,85,0.12372634643377002,False,False
C7,2.8034797,2.609505,0.005055442976794074,0.04073614180014774,Igf2bp2,0.40457814931869507,1.3944640159606934,0.0,687.0,277.9451904296875,54,0.07860262008733625,False,False
C7,17.34528,2.6004303,2.1413019372132086e-67,4.509329961896051e-65,Kcnt2,4.559869766235352,2.544107675552368,5.604732513427734,687.0,3132.630615234375,532,0.7743813682678311,False,False
C7,6.2716804,2.5920184,3.571719701462599e-10,9.814396460378588e-09,Gabre,0.933741569519043,1.9728336334228516,0.0,687.0,641.48046875,127,0.1848617176128093,False,False
C7,10.7772875,2.5723994,4.406902588568838e-27,3.277061687523296e-25,Col8a1,1.9721306562423706,2.632517099380493,0.0,687.0,1354.853759765625,251,0.3653566229985444,False,False
C7,3.6903083,2.5666306,0.0002239823313128322,0.002650140331775059,Hmx2,0.5202828645706177,1.529605746269226,0.0,687.0,357.434326171875,72,0.10480349344978165,True,False
C7,17.424795,2.5541763,5.349915005596371e-68,1.1458877781217527e-65,Mamld1,3.5851879119873047,2.6759815216064453,5.030203342437744,687.0,2463.024169921875,447,0.6506550218340611,False,False
C7,2.995265,2.5359106,0.0027420656211435425,0.024398304833473702,Gm49169,0.40930095314979553,1.3541274070739746,0.0,687.0,281.18975830078125,58,0.08442503639010189,False,False
C7,3.0634656,2.5320044,0.0021878936511624037,0.02016994121925991,Gm29571,0.4368366003036499,1.4212775230407715,0.0,687.0,300.10675048828125,60,0.08733624454148471,False,False
C7,3.9812317,2.5217874,6.85590671863014e-05,0.0009044543331127821,Nkx2-4,0.5839870572090149,1.6309828758239746,0.0,687.0,401.1990966796875,79,0.11499272197962154,True,False
C7,5.448645,2.4729273,5.075495188213084e-08,1.1118173900054185e-06,Scube2,0.8260722160339355,1.8838558197021484,0.0,687.0,567.5115966796875,112,0.16302765647743814,False,False
C7,13.451489,2.4729216,3.0173316655752834e-41,3.5333799784727384e-39,Dlk1,3.0597219467163086,2.7737698554992676,4.773008346557617,687.0,2102.029052734375,382,0.5560407569141194,False,False
C7,17.433718,2.4575038,4.5771563646950865e-68,9.888236077522316e-66,Rps6ka5,4.115328311920166,2.515756845474243,5.2130231857299805,687.0,2827.23046875,507,0.7379912663755459,False,False
C7,6.138736,2.4565752,8.318075935438674e-10,2.2152070450806927e-08,Dusp10,0.9384773373603821,1.972256064414978,0.0,687.0,644.7339477539062,128,0.18631732168850074,False,False
C7,25.83737,2.45397,3.3738938843282214e-147,3.2519146438948165e-144,Pcdh7,7.497636795043945,1.11351478099823,7.727133274078369,687.0,5150.87646484375,679,0.9883551673944687,False,False
C7,9.980048,2.4388528,1.8637646240581957e-23,1.1475661297026631e-21,Diaph3,1.767246961593628,2.505284309387207,0.0,687.0,1214.0986328125,231,0.33624454148471616,False,False
C7,17.804464,2.4236424,6.525252065630802e-71,1.5282506239692328e-68,Maml2,4.505079746246338,2.6365699768066406,5.628663539886475,687.0,3094.98974609375,519,0.7554585152838428,False,False
C7,8.4526,2.4230611,2.8488783804205183e-17,1.334446583426882e-15,C79798,1.396776556968689,2.2940378189086914,0.0,687.0,959.5855102539062,188,0.27365356622998543,False,False
C7,11.976353,2.420419,4.7266335189838034e-33,4.354758675946107e-31,Epb41l4a,2.3332321643829346,2.65612530708313,0.0,687.0,1602.930419921875,303,0.4410480349344978,False,False
C7,3.7655792,2.4079745,0.0001661634697070843,0.002030417987361692,Trim25,0.5524150133132935,1.5757344961166382,0.0,687.0,379.50909423828125,76,0.11062590975254731,False,False
C7,20.910889,2.4078069,4.2621635049215704e-97,1.907318168452403e-94,Slco3a1,4.871744155883789,2.2423806190490723,5.691192150115967,687.0,3346.88818359375,574,0.8355167394468704,False,False
C7,10.754468,2.377003,5.645896367776222e-27,4.1613577346021215e-25,Lrrc9,1.9846538305282593,2.5361461639404297,0.0,687.0,1363.4571533203125,264,0.38427947598253276,False,False
C7,8.843159,2.3609452,9.30498465356463e-19,4.70126845601471e-17,Tacr1,1.6786338090896606,2.568382501602173,0.0,687.0,1153.221435546875,209,0.3042212518195051,False,False
C7,34.96947,2.3522806,6.55190412952915e-268,8.209535874300025e-264,Zbtb20,7.397971153259277,0.63379967212677,7.487687587738037,687.0,5082.40625,685,0.9970887918486172,True,False
C7,10.743108,2.3440237,6.385796785443198e-27,4.665541324874827e-25,Foxp2,2.866048574447632,3.144913911819458,0.0,687.0,1968.975341796875,317,0.46142649199417757,True,False
C7,15.294693,2.3146605,8.295111382356651e-53,1.2992218202616104e-50,Shisa6,3.665925979614258,2.6928560733795166,5.070650577545166,687.0,2518.4912109375,452,0.6579330422125182,False,False
C7,2.8335419,2.3024526,0.004603527733395215,0.03780101656705334,Mcub,0.4027538597583771,1.345475196838379,0.0,687.0,276.69189453125,57,0.08296943231441048,False,False
C7,6.8536143,2.280681,7.200699404288556e-12,2.2669538576817988e-10,Gab1,1.1735920906066895,2.198655605316162,0.0,687.0,806.2577514648438,154,0.22416302765647744,False,False
C7,3.8913486,2.2788062,9.968860617287342e-05,0.0012765439298376127,Gm14114,0.6106459498405457,1.6693813800811768,0.0,687.0,419.5137634277344,82,0.11935953420669577,False,False
C7,12.976121,2.2683055,1.671338789899869e-38,1.7899038493543044e-36,Gck,2.7062265872955322,2.669691324234009,4.3533711433410645,687.0,1859.177734375,352,0.512372634643377,False,False
C7,6.916501,2.2596967,4.629347403775584e-12,1.4722264713022355e-10,Plekhg1,1.198943018913269,2.220867156982422,0.0,687.0,823.673828125,157,0.22852983988355166,False,False
C8,24.787626,6.105701,1.2190033493955166e-135,2.777111266895604e-132,Rab3b,4.797597885131836,2.2851099967956543,5.595444202423096,387.0,1856.67041015625,320,0.8268733850129198,False,False
C8,28.58839,6.0602703,9.367703615630747e-180,7.82515508692355e-176,Grik1,7.226137161254883,1.2143995761871338,7.456357479095459,387.0,2796.51513671875,381,0.9844961240310077,False,False
C8,27.850315,5.9554615,1.0677388820225465e-170,5.351507276697003e-167,Arhgap6,6.5969624519348145,0.933329164981842,6.765303611755371,387.0,2553.0244140625,383,0.9896640826873385,False,False
C8,19.352943,5.8607044,1.925256139586474e-83,9.846309971027968e-81,Satb2,3.5958962440490723,2.7302777767181396,5.008330345153809,387.0,1391.61181640625,249,0.6434108527131783,True,False
C8,5.6152387,5.8392415,1.962908593219249e-08,5.558247383737217e-07,Vdr,0.870945155620575,1.9335391521453857,0.0,387.0,337.0557861328125,66,0.17054263565891473,True,False
C8,13.684533,5.837271,1.256112729142046e-42,2.030850644664495e-40,Nr5a2,2.3158280849456787,2.702423334121704,0.0,387.0,896.2254638671875,166,0.4289405684754522,True,False
C8,18.08252,5.593493,4.3762418336063345e-73,1.6127738286790402e-70,Coch,3.1868093013763428,2.721860647201538,4.779191017150879,387.0,1233.295166015625,227,0.58656330749354,False,False
C8,23.149797,5.4874573,1.4605959226949015e-118,2.2876583639208894e-115,Gm15261,5.40369987487793,2.0726876258850098,6.030287265777588,387.0,2091.23193359375,343,0.8863049095607235,False,False
C8,30.630972,5.411346,4.737243860897778e-206,1.1871533115409833e-201,Greb1l,6.783420085906982,1.1369277238845825,7.003744602203369,387.0,2625.18359375,380,0.9819121447028424,False,False
C8,12.349888,5.295883,4.877909297233032e-35,5.7121685508719535e-33,Cgnl1,2.0540246963500977,2.5841896533966064,0.0,387.0,794.9075927734375,152,0.39276485788113696,False,False
C8,13.396964,4.9771647,6.298702134240868e-41,9.451824879285997e-39,Gem,2.3142666816711426,2.6419894695281982,0.0,387.0,895.6212158203125,170,0.4392764857881137,False,False
C8,11.476794,4.807367,1.7256011452695583e-30,1.7297425880182053e-28,Sytl4,1.9310182332992554,2.529679536819458,0.0,387.0,747.3040771484375,144,0.37209302325581395,False,False
C8,18.880156,4.702127,1.6609903830247152e-79,7.56807618156352e-77,Trpc6,3.9294981956481934,2.7323062419891357,5.230062961578369,387.0,1520.7158203125,265,0.6847545219638242,False,False
C8,20.446712,4.668731,6.426355183688878e-93,4.736601791271861e-90,Prlr,4.806220531463623,2.5198943614959717,5.756402969360352,387.0,1860.00732421875,309,0.7984496124031008,False,False
C8,3.3750203,4.5436907,0.0007381024565469507,0.009389262721353596,Slc6a3,0.5630263090133667,1.6470067501068115,0.0,387.0,217.8911895751953,41,0.10594315245478036,False,False
C8,12.041707,4.4927506,2.144714817204779e-33,2.3676895735309148e-31,Corin,2.235071897506714,2.6931228637695312,0.0,387.0,864.9728393554688,160,0.4134366925064599,False,False
C8,4.30825,4.4818625,1.6455152603833e-05,0.0003075064312095861,Rxfp2,0.7846234440803528,1.9890694618225098,0.0,387.0,303.6492614746094,53,0.13695090439276486,False,False
C8,7.4639907,4.3642435,8.394062702970469e-14,3.664724936174912e-12,4930467D21Rik,1.284682273864746,2.288283586502075,0.0,387.0,497.17205810546875,94,0.24289405684754523,False,False
C8,11.815516,4.167215,3.2454967635988095e-32,3.4030187822504675e-30,9130024F11Rik,2.2253894805908203,2.6639904975891113,0.0,387.0,861.2257080078125,161,0.4160206718346253,False,False
C8,14.605835,4.093446,2.578042969377478e-48,5.0473247509843444e-46,Slc18a2,2.9178242683410645,2.750892400741577,4.58068323135376,387.0,1129.197998046875,208,0.537467700258398,False,False
C8,18.43705,4.007349,6.625851805505589e-76,2.63561660707889e-73,Bmper,4.262678146362305,2.586494207382202,5.362237930297852,387.0,1649.656494140625,287,0.7416020671834626,False,False
C8,16.88286,3.868965,6.015817521387377e-64,1.816342013083948e-61,Sphkap,4.270646572113037,2.7825570106506348,5.415272235870361,387.0,1652.740234375,277,0.7157622739018088,False,False
C8,18.98238,3.8180509,2.3854568668320296e-80,1.1279160204303899e-77,Mpped2,4.891600608825684,2.3861467838287354,5.768971920013428,387.0,1893.0494384765625,317,0.8191214470284238,False,False
C8,20.860233,3.7422636,1.2306806716104146e-96,9.948663751792576e-94,Gabrg1,5.319433689117432,2.0936074256896973,6.041775226593018,387.0,2058.620849609375,339,0.875968992248062,False,False
C8,14.018886,3.7010427,1.1947550852816815e-44,2.1084903124759818e-42,Spag16,3.378797769546509,2.817470073699951,4.9036383628845215,387.0,1307.5947265625,232,0.599483204134367,False,False
C8,14.845501,3.5973444,7.439699821363744e-50,1.5799904874862323e-47,Gpc5,5.14588737487793,3.3260581493377686,6.6215057373046875,387.0,1991.4583740234375,280,0.7235142118863049,False,False
C8,19.069307,3.5594893,4.542841578333453e-81,2.2322276461379675e-78,Nr3c1,4.7768073081970215,2.3364715576171875,5.642388343811035,387.0,1848.62451171875,317,0.8191214470284238,True,False
